DimDateId,PersianInt,PersianStr,persianYear,persianMonth,persianMonthName,persianDay,PersianDayName,PersianDayOfWeek,persianDayOfMonth,persianWeekOfYear,persianSeasonOfYear,persianSeasonName,PersianMonthDay,PersianFullName,GregorianYearInt,GregorianStr,GregorianStrDash,GregorianMonth,GregorianMonthName,GregorianDayOfMonth,GregorianMonthDay,GregorianYearMonth,GregorianDayOfWeekName,HalfOFYearName,HalfOFYear,IsHoliday,DecadeName,Decade,HalfMoonName
4289,14040925,1404/09/25,1404,9,آذر,271,سه شنبه,4,25,40,3," سه ماهه سوم",9,سه شنبه 25 آذر 1404,202512,2025-12-16 00:00:00.000,2025-12-16,12,December,16,1216,202512,Tuesday,نيمسال دوم,2,NULL,دهه سوم,NULL,نیمه دوم ماه
4290,14040926,1404/09/26,1404,9,آذر,272,چهارشنبه,5,26,40,3," سه ماهه سوم",9,چهارشنبه 26 آذر 1404,202512,2025-12-17 00:00:00.000,2025-12-17,12,December,17,1217,202512,Wednesday,نيمسال دوم,2,NULL,دهه سوم,NULL,نیمه دوم ماه
4291,14040927,1404/09/27,1404,9,آذر,273,پنج شنبه,6,27,40,3," سه ماهه سوم",9,پنج شنبه 27 آذر 1404,202512,2025-12-18 00:00:00.000,2025-12-18,12,December,18,1218,202512,Thursday,نيمسال دوم,2,NULL,دهه سوم,NULL,نیمه دوم ماه
4292,14040928,1404/09/28,1404,9,آذر,274,جمعه,7,28,40,3," سه ماهه سوم",9,جمعه 28 آذر 1404,202512,2025-12-19 00:00:00.000,2025-12-19,12,December,19,1219,202512,Friday,نيمسال دوم,2,True,دهه سوم,NULL,نیمه دوم ماه
4293,14040929,1404/09/29,1404,9,آذر,275,شنبه,1,29,41,3," سه ماهه سوم",9,شنبه 29 آذر 1404,202512,2025-12-20 00:00:00.000,2025-12-20,12,December,20,1220,202512,Saturday,نيمسال دوم,2,NULL,دهه سوم,NULL,نیمه دوم ماه
4294,14040930,1404/09/30,1404,9,آذر,276,یکشنبه,2,30,41,3," سه ماهه سوم",9,یکشنبه 30 آذر 1404,202512,2025-12-21 00:00:00.000,2025-12-21,12,December,21,1221,202512,Sunday,نيمسال دوم,2,NULL,دهه سوم,NULL,نیمه دوم ماه
4295,14041001,1404/10/01,1404,10,دی,277,دوشنبه,3,1,41,4,سه ماهه چهارم,10,دوشنبه 1 دی 1404,202512,2025-12-22 00:00:00.000,2025-12-22,12,December,22,1222,202512,Monday,نيمسال دوم,2,NULL,دهه اول,1411,نیمه اول ماه
4296,14041002,1404/10/02,1404,10,دی,278,سه شنبه,4,2,41,4,سه ماهه چهارم,10,سه شنبه 2 دی 1404,202512,2025-12-23 00:00:00.000,2025-12-23,12,December,23,1223,202512,Tuesday,نيمسال دوم,2,NULL,دهه اول,1412,نیمه اول ماه
4297,14041003,1404/10/03,1404,10,دی,279,چهارشنبه,5,3,41,4,سه ماهه چهارم,10,چهارشنبه 3 دی 1404,202512,2025-12-24 00:00:00.000,2025-12-24,12,December,24,1224,202512,Wednesday,نيمسال دوم,2,NULL,دهه اول,1413,نیمه اول ماه
4298,14041004,1404/10/04,1404,10,دی,280,پنج شنبه,6,4,41,4,سه ماهه چهارم,10,پنج شنبه 4 دی 1404,202512,2025-12-25 00:00:00.000,2025-12-25,12,December,25,1225,202512,Thursday,نيمسال دوم,2,NULL,دهه اول,1414,نیمه اول ماه
4299,14041005,1404/10/05,1404,10,دی,281,جمعه,7,5,41,4,سه ماهه چهارم,10,جمعه 5 دی 1404,202512,2025-12-26 00:00:00.000,2025-12-26,12,December,26,1226,202512,Friday,نيمسال دوم,2,True,دهه اول,1415,نیمه اول ماه
4300,14041006,1404/10/06,1404,10,دی,282,شنبه,1,6,42,4,سه ماهه چهارم,10,شنبه 6 دی 1404,202512,2025-12-27 00:00:00.000,2025-12-27,12,December,27,1227,202512,Saturday,نيمسال دوم,2,NULL,دهه اول,1416,نیمه اول ماه
4301,14041007,1404/10/07,1404,10,دی,283,یکشنبه,2,7,42,4,سه ماهه چهارم,10,یکشنبه 7 دی 1404,202512,2025-12-28 00:00:00.000,2025-12-28,12,December,28,1228,202512,Sunday,نيمسال دوم,2,NULL,دهه اول,1417,نیمه اول ماه
4302,14041008,1404/10/08,1404,10,دی,284,دوشنبه,3,8,42,4,سه ماهه چهارم,10,دوشنبه 8 دی 1404,202512,2025-12-29 00:00:00.000,2025-12-29,12,December,29,1229,202512,Monday,نيمسال دوم,2,NULL,دهه اول,1418,نیمه اول ماه
4303,14041009,1404/10/09,1404,10,دی,285,سه شنبه,4,9,42,4,سه ماهه چهارم,10,سه شنبه 9 دی 1404,202512,2025-12-30 00:00:00.000,2025-12-30,12,December,30,1230,202512,Tuesday,نيمسال دوم,2,NULL,دهه اول,1419,نیمه اول ماه
4304,14041010,1404/10/10,1404,10,دی,286,چهارشنبه,5,10,42,4,سه ماهه چهارم,10,چهارشنبه 10 دی 1404,202512,2025-12-31 00:00:00.000,2025-12-31,12,December,31,1231,202512,Wednesday,نيمسال دوم,2,NULL,دهه اول,1420,نیمه اول ماه
4305,14041011,1404/10/11,1404,10,دی,287,پنج شنبه,6,11,42,4,سه ماهه چهارم,10,پنج شنبه 11 دی 1404,202601,2026-01-01 00:00:00.000,2026-01-01,1,January,1,101,202601,Thursday,نيمسال دوم,2,NULL,دهه دوم,NULL,نیمه اول ماه
4306,14041012,1404/10/12,1404,10,دی,288,جمعه,7,12,42,4,سه ماهه چهارم,10,جمعه 12 دی 1404,202601,2026-01-02 00:00:00.000,2026-01-02,1,January,2,102,202601,Friday,نيمسال دوم,2,True,دهه دوم,NULL,نیمه اول ماه
4307,14041013,1404/10/13,1404,10,دی,289,شنبه,1,13,43,4,سه ماهه چهارم,10,شنبه 13 دی 1404,202601,2026-01-03 00:00:00.000,2026-01-03,1,January,3,103,202601,Saturday,نيمسال دوم,2,NULL,دهه دوم,NULL,نیمه اول ماه
4308,14041014,1404/10/14,1404,10,دی,290,یکشنبه,2,14,43,4,سه ماهه چهارم,10,یکشنبه 14 دی 1404,202601,2026-01-04 00:00:00.000,2026-01-04,1,January,4,104,202601,Sunday,نيمسال دوم,2,NULL,دهه دوم,NULL,نیمه اول ماه
4309,14041015,1404/10/15,1404,10,دی,291,دوشنبه,3,15,43,4,سه ماهه چهارم,10,دوشنبه 15 دی 1404,202601,2026-01-05 00:00:00.000,2026-01-05,1,January,5,105,202601,Monday,نيمسال دوم,2,NULL,دهه دوم,NULL,نیمه اول ماه
4310,14041016,1404/10/16,1404,10,دی,292,سه شنبه,4,16,43,4,سه ماهه چهارم,10,سه شنبه 16 دی 1404,202601,2026-01-06 00:00:00.000,2026-01-06,1,January,6,106,202601,Tuesday,نيمسال دوم,2,NULL,دهه دوم,NULL,نیمه دوم ماه
4311,14041017,1404/10/17,1404,10,دی,293,چهارشنبه,5,17,43,4,سه ماهه چهارم,10,چهارشنبه 17 دی 1404,202601,2026-01-07 00:00:00.000,2026-01-07,1,January,7,107,202601,Wednesday,نيمسال دوم,2,NULL,دهه دوم,NULL,نیمه دوم ماه
4312,14041018,1404/10/18,1404,10,دی,294,پنج شنبه,6,18,43,4,سه ماهه چهارم,10,پنج شنبه 18 دی 1404,202601,2026-01-08 00:00:00.000,2026-01-08,1,January,8,108,202601,Thursday,نيمسال دوم,2,NULL,دهه دوم,NULL,نیمه دوم ماه
4313,14041019,1404/10/19,1404,10,دی,295,جمعه,7,19,43,4,سه ماهه چهارم,10,جمعه 19 دی 1404,202601,2026-01-09 00:00:00.000,2026-01-09,1,January,9,109,202601,Friday,نيمسال دوم,2,True,دهه دوم,NULL,نیمه دوم ماه
4314,14041020,1404/10/20,1404,10,دی,296,شنبه,1,20,44,4,سه ماهه چهارم,10,شنبه 20 دی 1404,202601,2026-01-10 00:00:00.000,2026-01-10,1,January,10,110,202601,Saturday,نيمسال دوم,2,NULL,دهه دوم,NULL,نیمه دوم ماه
4315,14041021,1404/10/21,1404,10,دی,297,یکشنبه,2,21,44,4,سه ماهه چهارم,10,یکشنبه 21 دی 1404,202601,2026-01-11 00:00:00.000,2026-01-11,1,January,11,111,202601,Sunday,نيمسال دوم,2,NULL,دهه سوم,NULL,نیمه دوم ماه
4316,14041022,1404/10/22,1404,10,دی,298,دوشنبه,3,22,44,4,سه ماهه چهارم,10,دوشنبه 22 دی 1404,202601,2026-01-12 00:00:00.000,2026-01-12,1,January,12,112,202601,Monday,نيمسال دوم,2,NULL,دهه سوم,NULL,نیمه دوم ماه
4317,14041023,1404/10/23,1404,10,دی,299,سه شنبه,4,23,44,4,سه ماهه چهارم,10,سه شنبه 23 دی 1404,202601,2026-01-13 00:00:00.000,2026-01-13,1,January,13,113,202601,Tuesday,نيمسال دوم,2,NULL,دهه سوم,NULL,نیمه دوم ماه
4318,14041024,1404/10/24,1404,10,دی,300,چهارشنبه,5,24,44,4,سه ماهه چهارم,10,چهارشنبه 24 دی 1404,202601,2026-01-14 00:00:00.000,2026-01-14,1,January,14,114,202601,Wednesday,نيمسال دوم,2,NULL,دهه سوم,NULL,نیمه دوم ماه
4319,14041025,1404/10/25,1404,10,دی,301,پنج شنبه,6,25,44,4,سه ماهه چهارم,10,پنج شنبه 25 دی 1404,202601,2026-01-15 00:00:00.000,2026-01-15,1,January,15,115,202601,Thursday,نيمسال دوم,2,NULL,دهه سوم,NULL,نیمه دوم ماه
4320,14041026,1404/10/26,1404,10,دی,302,جمعه,7,26,44,4,سه ماهه چهارم,10,جمعه 26 دی 1404,202601,2026-01-16 00:00:00.000,2026-01-16,1,January,16,116,202601,Friday,نيمسال دوم,2,True,دهه سوم,NULL,نیمه دوم ماه
4321,14041027,1404/10/27,1404,10,دی,303,شنبه,1,27,45,4,سه ماهه چهارم,10,شنبه 27 دی 1404,202601,2026-01-17 00:00:00.000,2026-01-17,1,January,17,117,202601,Saturday,نيمسال دوم,2,NULL,دهه سوم,NULL,نیمه دوم ماه
4322,14041028,1404/10/28,1404,10,دی,304,یکشنبه,2,28,45,4,سه ماهه چهارم,10,یکشنبه 28 دی 1404,202601,2026-01-18 00:00:00.000,2026-01-18,1,January,18,118,202601,Sunday,نيمسال دوم,2,NULL,دهه سوم,NULL,نیمه دوم ماه
4323,14041029,1404/10/29,1404,10,دی,305,دوشنبه,3,29,45,4,سه ماهه چهارم,10,دوشنبه 29 دی 1404,202601,2026-01-19 00:00:00.000,2026-01-19,1,January,19,119,202601,Monday,نيمسال دوم,2,NULL,دهه سوم,NULL,نیمه دوم ماه
4324,14041030,1404/10/30,1404,10,دی,306,سه شنبه,4,30,45,4,سه ماهه چهارم,10,سه شنبه 30 دی 1404,202601,2026-01-20 00:00:00.000,2026-01-20,1,January,20,120,202601,Tuesday,نيمسال دوم,2,NULL,دهه سوم,NULL,نیمه دوم ماه
4325,14041101,1404/11/01,1404,11,بهمن,307,چهارشنبه,5,1,45,4,سه ماهه چهارم,11,چهارشنبه 1 بهمن 1404,202601,2026-01-21 00:00:00.000,2026-01-21,1,January,21,121,202601,Wednesday,نيمسال دوم,2,NULL,دهه اول,1421,نیمه اول ماه
4326,14041102,1404/11/02,1404,11,بهمن,308,پنج شنبه,6,2,45,4,سه ماهه چهارم,11,پنج شنبه 2 بهمن 1404,202601,2026-01-22 00:00:00.000,2026-01-22,1,January,22,122,202601,Thursday,نيمسال دوم,2,NULL,دهه اول,1422,نیمه اول ماه
4327,14041103,1404/11/03,1404,11,بهمن,309,جمعه,7,3,45,4,سه ماهه چهارم,11,جمعه 3 بهمن 1404,202601,2026-01-23 00:00:00.000,2026-01-23,1,January,23,123,202601,Friday,نيمسال دوم,2,True,دهه اول,1423,نیمه اول ماه
4328,14041104,1404/11/04,1404,11,بهمن,310,شنبه,1,4,46,4,سه ماهه چهارم,11,شنبه 4 بهمن 1404,202601,2026-01-24 00:00:00.000,2026-01-24,1,January,24,124,202601,Saturday,نيمسال دوم,2,NULL,دهه اول,1424,نیمه اول ماه
4329,14041105,1404/11/05,1404,11,بهمن,311,یکشنبه,2,5,46,4,سه ماهه چهارم,11,یکشنبه 5 بهمن 1404,202601,2026-01-25 00:00:00.000,2026-01-25,1,January,25,125,202601,Sunday,نيمسال دوم,2,NULL,دهه اول,1425,نیمه اول ماه
4330,14041106,1404/11/06,1404,11,بهمن,312,دوشنبه,3,6,46,4,سه ماهه چهارم,11,دوشنبه 6 بهمن 1404,202601,2026-01-26 00:00:00.000,2026-01-26,1,January,26,126,202601,Monday,نيمسال دوم,2,NULL,دهه اول,1426,نیمه اول ماه
4331,14041107,1404/11/07,1404,11,بهمن,313,سه شنبه,4,7,46,4,سه ماهه چهارم,11,سه شنبه 7 بهمن 1404,202601,2026-01-27 00:00:00.000,2026-01-27,1,January,27,127,202601,Tuesday,نيمسال دوم,2,NULL,دهه اول,1427,نیمه اول ماه
4332,14041108,1404/11/08,1404,11,بهمن,314,چهارشنبه,5,8,46,4,سه ماهه چهارم,11,چهارشنبه 8 بهمن 1404,202601,2026-01-28 00:00:00.000,2026-01-28,1,January,28,128,202601,Wednesday,نيمسال دوم,2,NULL,دهه اول,1428,نیمه اول ماه
4333,14041109,1404/11/09,1404,11,بهمن,315,پنج شنبه,6,9,46,4,سه ماهه چهارم,11,پنج شنبه 9 بهمن 1404,202601,2026-01-29 00:00:00.000,2026-01-29,1,January,29,129,202601,Thursday,نيمسال دوم,2,NULL,دهه اول,1429,نیمه اول ماه
4334,14041110,1404/11/10,1404,11,بهمن,316,جمعه,7,10,46,4,سه ماهه چهارم,11,جمعه 10 بهمن 1404,202601,2026-01-30 00:00:00.000,2026-01-30,1,January,30,130,202601,Friday,نيمسال دوم,2,True,دهه اول,1430,نیمه اول ماه
4335,14041111,1404/11/11,1404,11,بهمن,317,شنبه,1,11,47,4,سه ماهه چهارم,11,شنبه 11 بهمن 1404,202601,2026-01-31 00:00:00.000,2026-01-31,1,January,31,131,202601,Saturday,نيمسال دوم,2,NULL,دهه دوم,NULL,نیمه اول ماه
4336,14041112,1404/11/12,1404,11,بهمن,318,یکشنبه,2,12,47,4,سه ماهه چهارم,11,یکشنبه 12 بهمن 1404,202602,2026-02-01 00:00:00.000,2026-02-01,2,February,1,201,202602,Sunday,نيمسال دوم,2,NULL,دهه دوم,NULL,نیمه اول ماه
4337,14041113,1404/11/13,1404,11,بهمن,319,دوشنبه,3,13,47,4,سه ماهه چهارم,11,دوشنبه 13 بهمن 1404,202602,2026-02-02 00:00:00.000,2026-02-02,2,February,2,202,202602,Monday,نيمسال دوم,2,NULL,دهه دوم,NULL,نیمه اول ماه
4338,14041114,1404/11/14,1404,11,بهمن,320,سه شنبه,4,14,47,4,سه ماهه چهارم,11,سه شنبه 14 بهمن 1404,202602,2026-02-03 00:00:00.000,2026-02-03,2,February,3,203,202602,Tuesday,نيمسال دوم,2,NULL,دهه دوم,NULL,نیمه اول ماه
4339,14041115,1404/11/15,1404,11,بهمن,321,چهارشنبه,5,15,47,4,سه ماهه چهارم,11,چهارشنبه 15 بهمن 1404,202602,2026-02-04 00:00:00.000,2026-02-04,2,February,4,204,202602,Wednesday,نيمسال دوم,2,NULL,دهه دوم,NULL,نیمه اول ماه
4340,14041116,1404/11/16,1404,11,بهمن,322,پنج شنبه,6,16,47,4,سه ماهه چهارم,11,پنج شنبه 16 بهمن 1404,202602,2026-02-05 00:00:00.000,2026-02-05,2,February,5,205,202602,Thursday,نيمسال دوم,2,NULL,دهه دوم,NULL,نیمه دوم ماه
4341,14041117,1404/11/17,1404,11,بهمن,323,جمعه,7,17,47,4,سه ماهه چهارم,11,جمعه 17 بهمن 1404,202602,2026-02-06 00:00:00.000,2026-02-06,2,February,6,206,202602,Friday,نيمسال دوم,2,True,دهه دوم,NULL,نیمه دوم ماه
4342,14041118,1404/11/18,1404,11,بهمن,324,شنبه,1,18,48,4,سه ماهه چهارم,11,شنبه 18 بهمن 1404,202602,2026-02-07 00:00:00.000,2026-02-07,2,February,7,207,202602,Saturday,نيمسال دوم,2,NULL,دهه دوم,NULL,نیمه دوم ماه
4343,14041119,1404/11/19,1404,11,بهمن,325,یکشنبه,2,19,48,4,سه ماهه چهارم,11,یکشنبه 19 بهمن 1404,202602,2026-02-08 00:00:00.000,2026-02-08,2,February,8,208,202602,Sunday,نيمسال دوم,2,NULL,دهه دوم,NULL,نیمه دوم ماه
4344,14041120,1404/11/20,1404,11,بهمن,326,دوشنبه,3,20,48,4,سه ماهه چهارم,11,دوشنبه 20 بهمن 1404,202602,2026-02-09 00:00:00.000,2026-02-09,2,February,9,209,202602,Monday,نيمسال دوم,2,NULL,دهه دوم,NULL,نیمه دوم ماه
4345,14041121,1404/11/21,1404,11,بهمن,327,سه شنبه,4,21,48,4,سه ماهه چهارم,11,سه شنبه 21 بهمن 1404,202602,2026-02-10 00:00:00.000,2026-02-10,2,February,10,210,202602,Tuesday,نيمسال دوم,2,NULL,دهه سوم,NULL,نیمه دوم ماه
4346,14041122,1404/11/22,1404,11,بهمن,328,چهارشنبه,5,22,48,4,سه ماهه چهارم,11,چهارشنبه 22 بهمن 1404,202602,2026-02-11 00:00:00.000,2026-02-11,2,February,11,211,202602,Wednesday,نيمسال دوم,2,NULL,دهه سوم,NULL,نیمه دوم ماه
4347,14041123,1404/11/23,1404,11,بهمن,329,پنج شنبه,6,23,48,4,سه ماهه چهارم,11,پنج شنبه 23 بهمن 1404,202602,2026-02-12 00:00:00.000,2026-02-12,2,February,12,212,202602,Thursday,نيمسال دوم,2,NULL,دهه سوم,NULL,نیمه دوم ماه
4348,14041124,1404/11/24,1404,11,بهمن,330,جمعه,7,24,48,4,سه ماهه چهارم,11,جمعه 24 بهمن 1404,202602,2026-02-13 00:00:00.000,2026-02-13,2,February,13,213,202602,Friday,نيمسال دوم,2,True,دهه سوم,NULL,نیمه دوم ماه
4349,14041125,1404/11/25,1404,11,بهمن,331,شنبه,1,25,49,4,سه ماهه چهارم,11,شنبه 25 بهمن 1404,202602,2026-02-14 00:00:00.000,2026-02-14,2,February,14,214,202602,Saturday,نيمسال دوم,2,NULL,دهه سوم,NULL,نیمه دوم ماه
4350,14041126,1404/11/26,1404,11,بهمن,332,یکشنبه,2,26,49,4,سه ماهه چهارم,11,یکشنبه 26 بهمن 1404,202602,2026-02-15 00:00:00.000,2026-02-15,2,February,15,215,202602,Sunday,نيمسال دوم,2,NULL,دهه سوم,NULL,نیمه دوم ماه
4351,14041127,1404/11/27,1404,11,بهمن,333,دوشنبه,3,27,49,4,سه ماهه چهارم,11,دوشنبه 27 بهمن 1404,202602,2026-02-16 00:00:00.000,2026-02-16,2,February,16,216,202602,Monday,نيمسال دوم,2,NULL,دهه سوم,NULL,نیمه دوم ماه
4352,14041128,1404/11/28,1404,11,بهمن,334,سه شنبه,4,28,49,4,سه ماهه چهارم,11,سه شنبه 28 بهمن 1404,202602,2026-02-17 00:00:00.000,2026-02-17,2,February,17,217,202602,Tuesday,نيمسال دوم,2,NULL,دهه سوم,NULL,نیمه دوم ماه
4353,14041129,1404/11/29,1404,11,بهمن,335,چهارشنبه,5,29,49,4,سه ماهه چهارم,11,چهارشنبه 29 بهمن 1404,202602,2026-02-18 00:00:00.000,2026-02-18,2,February,18,218,202602,Wednesday,نيمسال دوم,2,NULL,دهه سوم,NULL,نیمه دوم ماه
4354,14041130,1404/11/30,1404,11,بهمن,336,پنج شنبه,6,30,49,4,سه ماهه چهارم,11,پنج شنبه 30 بهمن 1404,202602,2026-02-19 00:00:00.000,2026-02-19,2,February,19,219,202602,Thursday,نيمسال دوم,2,NULL,دهه سوم,NULL,نیمه دوم ماه
4355,14041201,1404/12/01,1404,12,اسفند,337,جمعه,7,1,49,4,سه ماهه چهارم,12,جمعه 1 اسفند 1404,202602,2026-02-20 00:00:00.000,2026-02-20,2,February,20,220,202602,Friday,نيمسال دوم,2,True,دهه اول,1431,نیمه اول ماه
4356,14041202,1404/12/02,1404,12,اسفند,338,شنبه,1,2,50,4,سه ماهه چهارم,12,شنبه 2 اسفند 1404,202602,2026-02-21 00:00:00.000,2026-02-21,2,February,21,221,202602,Saturday,نيمسال دوم,2,NULL,دهه اول,1432,نیمه اول ماه
4357,14041203,1404/12/03,1404,12,اسفند,339,یکشنبه,2,3,50,4,سه ماهه چهارم,12,یکشنبه 3 اسفند 1404,202602,2026-02-22 00:00:00.000,2026-02-22,2,February,22,222,202602,Sunday,نيمسال دوم,2,NULL,دهه اول,1433,نیمه اول ماه
4358,14041204,1404/12/04,1404,12,اسفند,340,دوشنبه,3,4,50,4,سه ماهه چهارم,12,دوشنبه 4 اسفند 1404,202602,2026-02-23 00:00:00.000,2026-02-23,2,February,23,223,202602,Monday,نيمسال دوم,2,NULL,دهه اول,1434,نیمه اول ماه
4359,14041205,1404/12/05,1404,12,اسفند,341,سه شنبه,4,5,50,4,سه ماهه چهارم,12,سه شنبه 5 اسفند 1404,202602,2026-02-24 00:00:00.000,2026-02-24,2,February,24,224,202602,Tuesday,نيمسال دوم,2,NULL,دهه اول,1435,نیمه اول ماه
4360,14041206,1404/12/06,1404,12,اسفند,342,چهارشنبه,5,6,50,4,سه ماهه چهارم,12,چهارشنبه 6 اسفند 1404,202602,2026-02-25 00:00:00.000,2026-02-25,2,February,25,225,202602,Wednesday,نيمسال دوم,2,NULL,دهه اول,1436,نیمه اول ماه
4361,14041207,1404/12/07,1404,12,اسفند,343,پنج شنبه,6,7,50,4,سه ماهه چهارم,12,پنج شنبه 7 اسفند 1404,202602,2026-02-26 00:00:00.000,2026-02-26,2,February,26,226,202602,Thursday,نيمسال دوم,2,NULL,دهه اول,1437,نیمه اول ماه
4362,14041208,1404/12/08,1404,12,اسفند,344,جمعه,7,8,50,4,سه ماهه چهارم,12,جمعه 8 اسفند 1404,202602,2026-02-27 00:00:00.000,2026-02-27,2,February,27,227,202602,Friday,نيمسال دوم,2,True,دهه اول,1438,نیمه اول ماه
