Case_ID,Activity,Resource,ResourceGroup,Start_Timestamp,Complete_Timestamp,Requester,Part,Project,IsForce,RequestQuantity
OR-E001141,اقدام کارشناس بازرگانی داخلی برای خرید سفارش   ,Employee5300,داخلی,5/28/2019 11:36,6/1/2019 0:00,Department-20200150,Part-2010021094,Project-100400016,1,2
OR-E001142,ارسال درخواست,Employee2316,داخلی,5/18/2019 19:30,5/18/2019 19:30,Department-20200150,Part-2010023422,Project-100400016,1,100
OR-E001142,تایید سرپرست یا مدیر,Employee2312,داخلی,5/18/2019 19:30,5/19/2019 19:15,Department-20200150,Part-2010023422,Project-100400016,1,100
OR-E001142,تایید سرپرست یا مدیر,Employee2556,داخلی,5/19/2019 19:15,5/20/2019 8:49,Department-20200150,Part-2010023422,Project-100400016,1,100
OR-E001142,بررسی سفارش توسط انبار,Employee4760,داخلی,5/20/2019 8:49,5/21/2019 19:06,Department-20200150,Part-2010023422,Project-100400016,1,100
OR-E001142,بررسی مدیر انبار,Employee816,داخلی,5/21/2019 19:06,5/22/2019 8:29,Department-20200150,Part-2010023422,Project-100400016,1,100
OR-E001142,تأیید معاون درخواست کننده  ,Employee1580,داخلی,5/22/2019 8:29,5/22/2019 9:29,Department-20200150,Part-2010023422,Project-100400016,1,100
OR-E001142,بررسی بودجه تعدادی توسط سرپرست بازرگانی  ,Employee2528,داخلی,5/22/2019 9:29,5/22/2019 16:19,Department-20200150,Part-2010023422,Project-100400016,1,100
OR-E001142,تأیید مدیر ارشد بازرگانی  ,Employee2528,داخلی,5/22/2019 16:19,5/22/2019 16:25,Department-20200150,Part-2010023422,Project-100400016,1,100
OR-E001142,توزیع سفارش داخلی,Employee2484,داخلی,5/22/2019 16:25,5/27/2019 14:29,Department-20200150,Part-2010023422,Project-100400016,1,100
OR-E001142,کنترل ثبت سفارش داخلی,Employee5692,داخلی,5/27/2019 14:29,5/28/2019 11:36,Department-20200150,Part-2010023422,Project-100400016,1,100
OR-E001142,اقدام کارشناس بازرگانی داخلی برای خرید سفارش   ,Employee5300,داخلی,5/28/2019 11:36,6/1/2019 16:02,Department-20200150,Part-2010023422,Project-100400016,1,100
OR-E001142,اقدام کارشناس بازرگانی داخلی برای خرید سفارش   ,Employee5300,داخلی,5/28/2019 11:36,6/1/2019 0:00,Department-20200150,Part-2010023422,Project-100400016,1,100
OR-E001143,ارسال درخواست,Employee2316,داخلی,5/18/2019 19:31,5/18/2019 19:32,Department-20200150,Part-2010016066,Project-100400016,1,80
OR-E001143,تایید سرپرست یا مدیر,Employee2312,داخلی,5/18/2019 19:32,5/19/2019 19:15,Department-20200150,Part-2010016066,Project-100400016,1,80
OR-E001143,تایید سرپرست یا مدیر,Employee2556,داخلی,5/19/2019 19:15,5/20/2019 8:49,Department-20200150,Part-2010016066,Project-100400016,1,80
OR-E001143,بررسی سفارش توسط انبار,Employee4760,داخلی,5/20/2019 8:49,5/21/2019 19:08,Department-20200150,Part-2010016066,Project-100400016,1,80
OR-E001143,بررسی مدیر انبار,Employee816,داخلی,5/21/2019 19:08,5/22/2019 8:29,Department-20200150,Part-2010016066,Project-100400016,1,80
OR-E001143,تأیید معاون درخواست کننده  ,Employee1580,داخلی,5/22/2019 8:29,5/22/2019 9:29,Department-20200150,Part-2010016066,Project-100400016,1,80
OR-E001143,بررسی بودجه تعدادی توسط سرپرست بازرگانی  ,Employee2528,داخلی,5/22/2019 9:29,5/22/2019 15:59,Department-20200150,Part-2010016066,Project-100400016,1,80
OR-E001143,تأیید مدیر ارشد بازرگانی  ,Employee2528,داخلی,5/22/2019 15:59,5/22/2019 16:06,Department-20200150,Part-2010016066,Project-100400016,1,80
OR-E001143,توزیع سفارش داخلی,Employee2484,داخلی,5/22/2019 16:06,5/27/2019 14:29,Department-20200150,Part-2010016066,Project-100400016,1,80
OR-E001143,کنترل ثبت سفارش داخلی,Employee5692,داخلی,5/27/2019 14:29,5/28/2019 11:36,Department-20200150,Part-2010016066,Project-100400016,1,80
OR-E001143,اقدام کارشناس بازرگانی داخلی برای خرید سفارش   ,Employee5300,داخلی,5/28/2019 11:36,6/24/2019 8:44,Department-20200150,Part-2010016066,Project-100400016,1,80
OR-E001143,اقدام کارشناس بازرگانی داخلی برای خرید سفارش   ,Employee5300,داخلی,5/28/2019 11:36,6/24/2019 0:00,Department-20200150,Part-2010016066,Project-100400016,1,80
OR-E001144,ارسال درخواست,Employee2316,داخلی,5/18/2019 19:36,5/18/2019 19:36,Department-20200150,Part-2010018898,Project-100400016,1,6
OR-E001144,تایید سرپرست یا مدیر,Employee2312,داخلی,5/18/2019 19:36,5/19/2019 19:15,Department-20200150,Part-2010018898,Project-100400016,1,6
OR-E001144,تایید سرپرست یا مدیر,Employee2556,داخلی,5/19/2019 19:15,5/20/2019 8:49,Department-20200150,Part-2010018898,Project-100400016,1,6
OR-E001144,بررسی سفارش توسط انبار,Employee4760,داخلی,5/20/2019 8:49,5/21/2019 19:14,Department-20200150,Part-2010018898,Project-100400016,1,6
OR-E001144,بررسی مدیر انبار,Employee816,داخلی,5/21/2019 19:14,5/22/2019 8:29,Department-20200150,Part-2010018898,Project-100400016,1,6
OR-E001144,تأیید معاون درخواست کننده  ,Employee1580,داخلی,5/22/2019 8:29,5/22/2019 9:29,Department-20200150,Part-2010018898,Project-100400016,1,6
OR-E001144,بررسی بودجه تعدادی توسط سرپرست بازرگانی  ,Employee2528,داخلی,5/22/2019 9:29,5/22/2019 16:24,Department-20200150,Part-2010018898,Project-100400016,1,6
OR-E001144,تأیید مدیر ارشد بازرگانی  ,Employee2528,داخلی,5/22/2019 16:24,5/22/2019 16:25,Department-20200150,Part-2010018898,Project-100400016,1,6
OR-E001144,توزیع سفارش داخلی,Employee2484,داخلی,5/22/2019 16:25,5/27/2019 14:29,Department-20200150,Part-2010018898,Project-100400016,1,6
OR-E001144,کنترل ثبت سفارش داخلی,Employee5692,داخلی,5/27/2019 14:29,5/28/2019 11:36,Department-20200150,Part-2010018898,Project-100400016,1,6
OR-E001144,اقدام کارشناس بازرگانی داخلی برای خرید سفارش   ,Employee5300,داخلی,5/28/2019 11:36,6/9/2019 10:12,Department-20200150,Part-2010018898,Project-100400016,1,6
OR-E001144,اقدام کارشناس بازرگانی داخلی برای خرید سفارش   ,Employee5300,داخلی,5/28/2019 11:36,6/9/2019 0:00,Department-20200150,Part-2010018898,Project-100400016,1,6
OR-E001145,ارسال درخواست,Employee4060,داخلی,5/19/2019 9:12,5/19/2019 13:35,Department-20200194,Part-2010021240,Project-100200194,1,30
OR-E001145,بررسی و تایید معاون تحقیق و توسعه,Employee5648,داخلی,5/19/2019 13:35,5/25/2019 8:15,Department-20200194,Part-2010021240,Project-100200194,1,30
OR-E001145,بررسی سفارش توسط انبار,Employee4412,داخلی,5/25/2019 8:15,5/25/2019 10:16,Department-20200194,Part-2010021240,Project-100200194,1,30
OR-E001145,بررسی مدیر انبار,Employee816,داخلی,5/25/2019 10:16,5/28/2019 15:22,Department-20200194,Part-2010021240,Project-100200194,1,30
OR-E001145,تأیید معاون درخواست کننده  ,Employee5648,داخلی,5/28/2019 15:22,5/29/2019 18:25,Department-20200194,Part-2010021240,Project-100200194,1,30
OR-E001145,بررسی بودجه تعدادی توسط سرپرست بازرگانی  ,Employee2528,داخلی,5/29/2019 18:25,5/30/2019 11:49,Department-20200194,Part-2010021240,Project-100200194,1,30
OR-E001145,تأیید مدیر ارشد بازرگانی  ,Employee2528,داخلی,5/30/2019 11:49,5/30/2019 11:53,Department-20200194,Part-2010021240,Project-100200194,1,30
OR-E001145,توزیع سفارش داخلی,Employee2484,داخلی,5/30/2019 11:53,6/27/2019 15:17,Department-20200194,Part-2010021240,Project-100200194,1,30
OR-E001145,کنترل ثبت سفارش داخلی,Employee5692,داخلی,6/27/2019 15:17,6/30/2019 13:53,Department-20200194,Part-2010021240,Project-100200194,1,30
OR-E001145,اقدام کارشناس بازرگانی داخلی برای خرید سفارش   ,Employee5728,داخلی,6/30/2019 13:53,7/15/2019 10:24,Department-20200194,Part-2010021240,Project-100200194,1,30
OR-E001145,اقدام کارشناس بازرگانی داخلی برای خرید سفارش   ,Employee5728,داخلی,6/30/2019 13:53,7/15/2019 0:00,Department-20200194,Part-2010021240,Project-100200194,1,30
OR-E001146,ارسال درخواست,Employee2316,داخلی,5/19/2019 9:57,5/19/2019 9:57,Department-20200150,Part-2000003738,Project-100400016,1,4
OR-E001146,تایید سرپرست یا مدیر,Employee2312,داخلی,5/19/2019 9:57,5/19/2019 19:15,Department-20200150,Part-2000003738,Project-100400016,1,4
OR-E001146,تایید سرپرست یا مدیر,Employee2556,داخلی,5/19/2019 19:15,5/20/2019 8:49,Department-20200150,Part-2000003738,Project-100400016,1,4
OR-E001146,بررسی سفارش توسط انبار,Employee4760,داخلی,5/20/2019 8:49,5/21/2019 19:17,Department-20200150,Part-2000003738,Project-100400016,1,4
OR-E001146,بررسی مدیر انبار,Employee816,داخلی,5/21/2019 19:17,5/22/2019 8:29,Department-20200150,Part-2000003738,Project-100400016,1,4
OR-E001146,تأیید معاون درخواست کننده  ,Employee1580,داخلی,5/22/2019 8:29,5/22/2019 9:29,Department-20200150,Part-2000003738,Project-100400016,1,4
OR-E001146,بررسی بودجه تعدادی توسط سرپرست بازرگانی  ,Employee2528,داخلی,5/22/2019 9:29,5/22/2019 16:05,Department-20200150,Part-2000003738,Project-100400016,1,4
OR-E001146,تأیید مدیر ارشد بازرگانی  ,Employee2528,داخلی,5/22/2019 16:05,5/22/2019 16:06,Department-20200150,Part-2000003738,Project-100400016,1,4
OR-E001146,توزیع سفارش داخلی,Employee2484,داخلی,5/22/2019 16:06,5/27/2019 14:29,Department-20200150,Part-2000003738,Project-100400016,1,4
OR-E001146,کنترل ثبت سفارش داخلی,Employee5692,داخلی,5/27/2019 14:29,5/28/2019 11:36,Department-20200150,Part-2000003738,Project-100400016,1,4
OR-E001146,اقدام کارشناس بازرگانی داخلی برای خرید سفارش   ,Employee5300,داخلی,5/28/2019 11:36,6/1/2019 15:57,Department-20200150,Part-2000003738,Project-100400016,1,4
OR-E001146,اقدام کارشناس بازرگانی داخلی برای خرید سفارش   ,Employee5300,داخلی,5/28/2019 11:36,6/1/2019 0:00,Department-20200150,Part-2000003738,Project-100400016,1,4
OR-E001147,ارسال درخواست,Employee2316,داخلی,5/19/2019 10:00,5/19/2019 10:00,Department-20200150,Part-2010023212,Project-100400016,1,8
OR-E001147,تایید سرپرست یا مدیر,Employee2312,داخلی,5/19/2019 10:00,5/19/2019 19:15,Department-20200150,Part-2010023212,Project-100400016,1,8
OR-E001147,تایید سرپرست یا مدیر,Employee2556,داخلی,5/19/2019 19:15,5/20/2019 8:49,Department-20200150,Part-2010023212,Project-100400016,1,8
OR-E001147,بررسی سفارش توسط انبار,Employee4760,داخلی,5/20/2019 8:49,5/21/2019 19:22,Department-20200150,Part-2010023212,Project-100400016,1,8
OR-E001147,بررسی مدیر انبار,Employee816,داخلی,5/21/2019 19:22,5/22/2019 8:29,Department-20200150,Part-2010023212,Project-100400016,1,8
OR-E001147,تأیید معاون درخواست کننده  ,Employee1580,داخلی,5/22/2019 8:29,5/22/2019 9:29,Department-20200150,Part-2010023212,Project-100400016,1,8
OR-E001147,بررسی بودجه تعدادی توسط سرپرست بازرگانی  ,Employee2528,داخلی,5/22/2019 9:29,5/22/2019 16:02,Department-20200150,Part-2010023212,Project-100400016,1,8
OR-E001147,تأیید مدیر ارشد بازرگانی  ,Employee2528,داخلی,5/22/2019 16:02,5/22/2019 16:06,Department-20200150,Part-2010023212,Project-100400016,1,8
OR-E001147,توزیع سفارش داخلی,Employee2484,داخلی,5/22/2019 16:06,5/27/2019 14:29,Department-20200150,Part-2010023212,Project-100400016,1,8
OR-E001147,کنترل ثبت سفارش داخلی,Employee5692,داخلی,5/27/2019 14:29,5/28/2019 11:36,Department-20200150,Part-2010023212,Project-100400016,1,8
OR-E001147,اقدام کارشناس بازرگانی داخلی برای خرید سفارش   ,Employee5300,داخلی,5/28/2019 11:36,6/1/2019 0:00,Department-20200150,Part-2010023212,Project-100400016,1,8
OR-E001147,اقدام کارشناس بازرگانی داخلی برای خرید سفارش   ,Employee5300,داخلی,5/28/2019 11:36,6/1/2019 9:27,Department-20200150,Part-2010023212,Project-100400016,1,8
OR-E001149,ارسال درخواست,Employee4060,داخلی,5/19/2019 11:37,5/19/2019 12:41,Department-20200194,Part-2010018126,Project-100200194,1,30
OR-E001149,تایید سرپرست یا مدیر,Employee2804,داخلی,5/19/2019 12:41,5/19/2019 17:28,Department-20200194,Part-2010018126,Project-100200194,1,30
OR-E001149,تایید سرپرست یا مدیر,Employee5140,داخلی,5/19/2019 17:28,5/21/2019 12:11,Department-20200194,Part-2010018126,Project-100200194,1,30
OR-E001149,بررسی سفارش توسط انبار,Employee4412,داخلی,5/21/2019 12:11,5/21/2019 16:11,Department-20200194,Part-2010018126,Project-100200194,1,30
OR-E001149,بررسی مدیر انبار,Employee816,داخلی,5/21/2019 16:11,5/22/2019 8:53,Department-20200194,Part-2010018126,Project-100200194,1,30
OR-E001149,تأیید معاون درخواست کننده  ,Employee5648,داخلی,5/22/2019 8:53,5/25/2019 8:12,Department-20200194,Part-2010018126,Project-100200194,1,30
OR-E001149,بررسی بودجه تعدادی توسط سرپرست بازرگانی  ,Employee2528,داخلی,5/25/2019 8:12,5/25/2019 10:00,Department-20200194,Part-2010018126,Project-100200194,1,30
OR-E001149,بررسی بودجه تعدادی توسط سرپرست بازرگانی  ,Employee5760,داخلی,5/25/2019 10:00,5/25/2019 10:11,Department-20200194,Part-2010018126,Project-100200194,1,30
OR-E001149,تأیید مدیر ارشد بازرگانی  ,Employee2528,داخلی,5/25/2019 10:11,5/25/2019 10:23,Department-20200194,Part-2010018126,Project-100200194,1,30
OR-E001149,توزیع سفارش داخلی,Employee2484,داخلی,5/25/2019 10:23,5/27/2019 14:39,Department-20200194,Part-2010018126,Project-100200194,1,30
OR-E001149,کنترل ثبت سفارش داخلی,Employee5692,داخلی,5/27/2019 14:39,5/28/2019 11:29,Department-20200194,Part-2010018126,Project-100200194,1,30
OR-E001149,اقدام کارشناس بازرگانی داخلی برای خرید سفارش   ,Employee5728,داخلی,5/28/2019 11:29,6/8/2019 0:00,Department-20200194,Part-2010018126,Project-100200194,1,30
OR-E001149,اقدام کارشناس بازرگانی داخلی برای خرید سفارش   ,Employee5728,داخلی,5/28/2019 11:29,6/8/2019 10:54,Department-20200194,Part-2010018126,Project-100200194,1,30
OR-E001151,ارسال درخواست,Employee5124,داخلی,5/19/2019 11:49,5/19/2019 11:52,Department-20200178,Part-2010023644,Project-100200198,1,300
OR-E001151,تایید سرپرست یا مدیر,Employee1780,داخلی,5/19/2019 11:52,5/21/2019 11:19,Department-20200178,Part-2010023644,Project-100200198,1,300
OR-E001151,تایید سرپرست یا مدیر,Employee3304,داخلی,5/21/2019 11:19,5/21/2019 12:50,Department-20200178,Part-2010023644,Project-100200198,1,300
OR-E001151,بررسی سفارش توسط انبار,Employee2760,داخلی,5/21/2019 12:50,5/22/2019 8:47,Department-20200178,Part-2010023644,Project-100200198,1,300
OR-E001151,بررسی مدیر انبار,Employee816,داخلی,5/22/2019 8:47,5/22/2019 9:05,Department-20200178,Part-2010023644,Project-100200198,1,300
OR-E001151,تأیید معاون درخواست کننده  ,Employee1096,داخلی,5/22/2019 9:05,5/22/2019 9:06,Department-20200178,Part-2010023644,Project-100200198,1,300
OR-E001151,بررسی بودجه تعدادی توسط سرپرست بازرگانی  ,Employee2528,داخلی,5/22/2019 9:06,5/22/2019 14:55,Department-20200178,Part-2010023644,Project-100200198,1,300
